Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,47.1,"Phoenix, AZ","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AZ BRFSS,,All Maricopa County,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,55.6,"Phoenix, AZ","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AZ BRFSS,,All Maricopa County,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,47.9,"Phoenix, AZ","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AZ BRFSS,,All Maricopa County,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,54.6,"Phoenix, AZ","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",AZ BRFSS,,All Maricopa County,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,49.9,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,American Indian/Alaska Native,46.6,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,American Indian alone,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,49.8,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,Does not include Pacific Islander,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,41.3,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,44.0,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2013 BRFSS Bexar County,150 mins activity,,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,44.1,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,38.8,49.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.; Bexar County level data",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,40.1,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,32.6,48.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Other,,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. The reasons cities have suppressed data vary by indicator.; Bexar County level data",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,49.3,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,41.8,56.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,40.7,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,34.0,47.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,47.8,"San Antonio, TX","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS survery data,,Bexar County level data,,,39.4,56.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,56.5,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2013.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,50.8,62.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,24.2,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, Boston Public Health Commission",,,,,22.2,26.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,20.3,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, Boston Public Health Commission",,,,,14.0,26.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,22.4,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, Boston Public Health Commission",,,,,19.1,25.7
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,20.4,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, Boston Public Health Commission",,,,,16.1,24.8
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,27.1,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, Boston Public Health Commission",,,,,24.1,30.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,20.2,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, Boston Public Health Commission",,,,,17.8,22.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,28.5,"Boston, MA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Boston Behavioral Risk Factor Survey, Boston Public Health Commission",,,,,25.4,31.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2013.",Adults who meet aerobic recommendations.,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates are suppressed here because they're statistically unstable.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2013.",Adults who meet aerobic recommendations.,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals. Rates are suppressed here because they're statistically unstable.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,46.1,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2013.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,33.9,58.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,62.7,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2013.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,56.2,69.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,51.6,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2013 NC BRFSS (Mecklenburg Sample),,,,,46.1,57.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,54.4,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2013 NC BRFSS (Mecklenburg Sample),,,,,43.7,65.1
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,54.2,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2013 NC BRFSS (Mecklenburg Sample),,,,,46.7,61.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,44.2,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2013 NC BRFSS (Mecklenburg Sample),,,,,36.9,51.5
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,51.0,"Charlotte, NC","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",2013 NC BRFSS (Mecklenburg Sample),,,,,43.6,58.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,56.2,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2013.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,48.6,63.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,56.9,"San Diego County, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","California Behavioral Risk Factor Survey Workgroup, Public Health Survey Research Program, California State University, Sacramento, CA Dept. of Public Health. BRFSS Data. 2013.",Adults who meet aerobic recommendations.,2012-2013 and 2015 data available- 2014 data is not available,,,48.1,65.6
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,53.0,"San Jose, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Santa Clara County Public Health Department, Behavioral Risk Factor Surveillance Survey, 2013-14","Physical activity defined as meets CDC recommendations (adults ages 18 and older get at least 2 hours and 30 minutes (150 minutes) of moderate intensity aerobic activity (i.e., brisk walking) every week for good health; 1 hour and 15 minutes (75 minutes) of vigorous intensity aerobic activity (i.e., jogging or running); or an equivalent mix of moderate and vigorous intensity activity).",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,46.0,"San Jose, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Santa Clara County Public Health Department, Behavioral Risk Factor Surveillance Survey, 2013-14","Physical activity defined as meets CDC recommendations (adults ages 18 and older get at least 2 hours and 30 minutes (150 minutes) of moderate intensity aerobic activity (i.e., brisk walking) every week for good health; 1 hour and 15 minutes (75 minutes) of vigorous intensity aerobic activity (i.e., jogging or running); or an equivalent mix of moderate and vigorous intensity activity).",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,62.0,"San Jose, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Santa Clara County Public Health Department, Behavioral Risk Factor Surveillance Survey, 2013-14","Physical activity defined as meets CDC recommendations (adults ages 18 and older get at least 2 hours and 30 minutes (150 minutes) of moderate intensity aerobic activity (i.e., brisk walking) every week for good health; 1 hour and 15 minutes (75 minutes) of vigorous intensity aerobic activity (i.e., jogging or running); or an equivalent mix of moderate and vigorous intensity activity).",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,All,50.1,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,44.0,56.2
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Asian/PI,,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Black,47.9,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,36.4,59.4
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Other,,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",,,"Records where the value is blank in the data table indicate that the data are suppressed due to small counts, inadequate sample size, or unreliable parameter estimates such as relative standard error or confidence intervals.",,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,51.3,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,43.6,58.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,51.1,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,42.8,59.3
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,48.9,"Columbus, OH","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.",BRFSS,,,,,40.0,57.9
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,48.0,"San Jose, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Santa Clara County Public Health Department, Behavioral Risk Factor Surveillance Survey, 2013-14","Physical activity defined as meets CDC recommendations (adults ages 18 and older get at least 2 hours and 30 minutes (150 minutes) of moderate intensity aerobic activity (i.e., brisk walking) every week for good health; 1 hour and 15 minutes (75 minutes) of vigorous intensity aerobic activity (i.e., jogging or running); or an equivalent mix of moderate and vigorous intensity activity).",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,63.0,"San Jose, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Santa Clara County Public Health Department, Behavioral Risk Factor Surveillance Survey, 2013-14","Physical activity defined as meets CDC recommendations (adults ages 18 and older get at least 2 hours and 30 minutes (150 minutes) of moderate intensity aerobic activity (i.e., brisk walking) every week for good health; 1 hour and 15 minutes (75 minutes) of vigorous intensity aerobic activity (i.e., jogging or running); or an equivalent mix of moderate and vigorous intensity activity).",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Female,All,55.0,"San Jose, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Santa Clara County Public Health Department, Behavioral Risk Factor Surveillance Survey, 2013-14","Physical activity defined as meets CDC recommendations (adults ages 18 and older get at least 2 hours and 30 minutes (150 minutes) of moderate intensity aerobic activity (i.e., brisk walking) every week for good health; 1 hour and 15 minutes (75 minutes) of vigorous intensity aerobic activity (i.e., jogging or running); or an equivalent mix of moderate and vigorous intensity activity).",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Male,All,52.0,"San Jose, CA","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Santa Clara County Public Health Department, Behavioral Risk Factor Surveillance Survey, 2013-14","Physical activity defined as meets CDC recommendations (adults ages 18 and older get at least 2 hours and 30 minutes (150 minutes) of moderate intensity aerobic activity (i.e., brisk walking) every week for good health; 1 hour and 15 minutes (75 minutes) of vigorous intensity aerobic activity (i.e., jogging or running); or an equivalent mix of moderate and vigorous intensity activity).",,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Hispanic,42.7,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,Other,64.5,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,Native Hawaiian or other PI,,,,
Chronic Disease,Percent of Adults Who Meet CDC-Recommended Physical Activity Levels,2013,Both,White,53.4,"U.S. Total, U.S. Total","BRFSS (or similar survey). Percent of population 18 years and over that meets CDC physical activity recommendations: 18 and over get at least 2 hrs, 30 mins of moderate intensity aerobic activity every week for good health; 1 hr, 15 mins of vigorous intensity aerobic activity; or an equivalent mix of moderate and vigorous.","Adults engaging in regular physical activity, Moderate for 150+ minutes/week or vigorous for 75+ minutes/week (age adjusted, percent, 18+ years), National Health Interview Survey (NHIS), CDC/NCHS",,,,,,
