Indicator Category,Indicator,Year,Sex,Race/Ethnicity,Value,Place,BCHC Requested Methodology,Source,Methods,Notes,90% Confidence Level - Low,90% Confidence Level - High,95% Confidence Level - Low,95% Confidence Level - High
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,600.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated 2014. The death events reported are based on certificates filed with the New York City Department of Health and Mental Hygiene (DOHMH) for vital events occurring in or in-route to New York City, regardless of individual residency status, in a particular year. Any events registered after file closure (typically occurring within 5 months of year-end) are excluded from this report. Such late registrations are rare. Data are age-adjusted to the US 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,360.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated 2014. The death events reported are based on certificates filed with the New York City Department of Health and Mental Hygiene (DOHMH) for vital events occurring in or in-route to New York City, regardless of individual residency status, in a particular year. Any events registered after file closure (typically occurring within 5 months of year-end) are excluded from this report. Such late registrations are rare. Data are age-adjusted to the US 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,710.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated 2014. The death events reported are based on certificates filed with the New York City Department of Health and Mental Hygiene (DOHMH) for vital events occurring in or in-route to New York City, regardless of individual residency status, in a particular year. Any events registered after file closure (typically occurring within 5 months of year-end) are excluded from this report. Such late registrations are rare. Data are age-adjusted to the US 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,510.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated 2014. The death events reported are based on certificates filed with the New York City Department of Health and Mental Hygiene (DOHMH) for vital events occurring in or in-route to New York City, regardless of individual residency status, in a particular year. Any events registered after file closure (typically occurring within 5 months of year-end) are excluded from this report. Such late registrations are rare. Data are age-adjusted to the US 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,620.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated 2014. The death events reported are based on certificates filed with the New York City Department of Health and Mental Hygiene (DOHMH) for vital events occurring in or in-route to New York City, regardless of individual residency status, in a particular year. Any events registered after file closure (typically occurring within 5 months of year-end) are excluded from this report. Such late registrations are rare. Data are age-adjusted to the US 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,500.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated 2014. The death events reported are based on certificates filed with the New York City Department of Health and Mental Hygiene (DOHMH) for vital events occurring in or in-route to New York City, regardless of individual residency status, in a particular year. Any events registered after file closure (typically occurring within 5 months of year-end) are excluded from this report. Such late registrations are rare. Data are age-adjusted to the US 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,720.0,"New York City, NY","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",NYC DOHMH Bureau of Vital Statistics,"Denominator is NYC DOHMH population estimates, modified from US Census Bureau intercensal population estimates, updated 2014. The death events reported are based on certificates filed with the New York City Department of Health and Mental Hygiene (DOHMH) for vital events occurring in or in-route to New York City, regardless of individual residency status, in a particular year. Any events registered after file closure (typically occurring within 5 months of year-end) are excluded from this report. Such late registrations are rare. Data are age-adjusted to the US 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,1010.1,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,659.3,"Kansas City, MO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,881.3,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,864.2,898.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,230.1,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,176.6,283.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,614.3,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,580.6,648.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,567.6,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,747.6,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,632.6,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,934.8,"Chicago, IL","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,749.6,"Denver, CO","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Mortality data from the Colorado Department of Public Health and Environment,,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,952.9,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,926.2,979.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,662.3,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,501.6,858.0
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,1034.9,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,979.3,1090.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,426.3,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,317.4,560.6
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Other,251.8,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Other includes Unknown; Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,165.9,366.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,957.4,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,925.0,989.8
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,812.4,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,780.3,844.5
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,1138.3,"Columbus, OH","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Mortality data from Ohio Department of Health, Office of Vital Statistics.  Population files from US Census 2010 Decenial Census.  Analyzed by Columbus Public Health, Office of Epidemiology",,"Columbus defined based on resident zipcode within (43201,43202,43203,43204,43205,43206,43207,43209,43211,43214,43215,43219,43222,43223,43224,43227,43228,43229,43231,43232,43235)",,,1091.8,1184.7
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,789.1,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,Bexar County (Not just San Antonio),,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,559.4,"San Antonio, TX","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",,,Bexar County (Not just San Antonio),,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,1011.7,"Las Vegas (Clark County), NV","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Nevada Vital Records - Clark County Deaths,,,,,960.1,1063.3
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,580.7,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,American Indian/Alaska Native,427.9,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,595.9,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990_2014, August 2015.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,American Indian/Alaska Native,1086.8,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990_2014, August 2015.",,American Indian alone,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,458.3,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990_2014, August 2015.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,802.7,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990_2014, August 2015.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,356.2,"Seattle, WA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Washington State Department of Health, Center for Health Statistics, Death Certificate Data, 1990_2014, August 2015.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,683.4,"Oakland (Alameda County), CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Alameda County vital statistics files,Using 2012 mid-year population estimates,,,,657.6,709.2
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,724.6,"U.S. Total, U.S. Total","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Detailed Tables for the National Vital Statistics Report (NVSR) ""Deaths: Final Data for 2014"" Table 1. Number of deaths, death rates, and age-adjusted death rates, by race and sex: United States, 1940, 1950, 1970, and 1980-2014.",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,562.1,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,American Indian/Alaska Native,811.2,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,446.1,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,766.0,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,444.5,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,577.0,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,487.2,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,654.4,"Long Beach, CA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Source: California Electronic Death Registration System (CA-EDRS), as of April 1, 2016.  Includes immediate cause of death and contributing causes of death.   Includes records for which Long Beach was recorded on the death certificate as the decedents city of residence.  Duplicate records due to revisions to the death certificate are not included.  ICD-10 codes were not included in the dataset; algorithms were written to match key words from cause of death to the corresponding ICD-10 diagnosis.",,Deaths for which cause was listed as deferred for review by a coroner or for which cause was missing are not included.  Counts from which rates are derived are subject to change due to late reporting or revisions to the cause of death.,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,815.6,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,528.2,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,734.1,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,391.1,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,421.3,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,701.0,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,365.7,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,1210.4,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Vital Statistics,"per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,801.8,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Vital Statistics,"per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,803.7,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Vital Statistics,"per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,3594.6,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Vital Statistics,"per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,997.8,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Vital Statistics,"per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,373.1,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Vital Statistics,"per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,976.3,"Detroit, MI","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Vital Statistics,"per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population.",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,652.6,"Boston, MA","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population","Boston resident deaths, Massachusetts Department of Public Health (data as of December 2016)",,,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,774.0,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,American Indian/Alaska Native,1412.8,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,751.0,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
Life Expectancy and Death Rate (Overall),"All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,1001.9,"Minneapolis, MN","All deaths per 100,000 population using 2010 US Census figures, age adjusted to the year 2000 standard population",Minnesota Vital Statistics,"Rates per 100,000 calculated using the Minneapolis 2010 Census population; age-adjusted using the 2000 US standard population",,,,,
